Run,RunName,WIND_DIRECTION,RELEASE_ALT,RELEASE_MASS,MASS_MEAN_DIAMETER,Fatalities
1892,Run_1892,200,40,1600,0.00002,42
1893,Run_1893,200,40,1600,0.00004,42
1894,Run_1894,200,40,1600,0.00006,41
1895,Run_1895,200,40,1600,0.00008,40
1896,Run_1896,200,40,1600,0.0001,40
1897,Run_1897,200,40,1800,0.00001,46
1898,Run_1898,200,40,1800,0.00002,46
1899,Run_1899,200,40,1800,0.00004,44
1900,Run_1900,200,40,1800,0.00006,44
1901,Run_1901,200,40,1800,0.00008,44
1902,Run_1902,200,40,1800,0.0001,42
1903,Run_1903,200,40,2000,0.00001,50
1904,Run_1904,200,40,2000,0.00002,49
1905,Run_1905,200,40,2000,0.00004,48
1906,Run_1906,200,40,2000,0.00006,48
1907,Run_1907,200,40,2000,0.00008,46
1908,Run_1908,200,40,2000,0.0001,46
1909,Run_1909,200,80,1000,0.00001,28
1910,Run_1910,200,80,1000,0.00002,28
1911,Run_1911,200,80,1000,0.00004,28
1912,Run_1912,200,80,1000,0.00006,26
1913,Run_1913,200,80,1000,0.00008,24
1914,Run_1914,200,80,1000,0.0001,23
1915,Run_1915,200,80,1200,0.00001,34
1916,Run_1916,200,80,1200,0.00002,34
1917,Run_1917,200,80,1200,0.00004,34
1918,Run_1918,200,80,1200,0.00006,32
1919,Run_1919,200,80,1200,0.00008,30
1920,Run_1920,200,80,1200,0.0001,28
1921,Run_1921,200,80,1400,0.00001,40
1922,Run_1922,200,80,1400,0.00002,40
1923,Run_1923,200,80,1400,0.00004,40
1924,Run_1924,200,80,1400,0.00006,38
1925,Run_1925,200,80,1400,0.00008,36
1926,Run_1926,200,80,1400,0.0001,34
1927,Run_1927,200,80,1600,0.00001,43
1928,Run_1928,200,80,1600,0.00002,43
1929,Run_1929,200,80,1600,0.00004,42
1930,Run_1930,200,80,1600,0.00006,41
1931,Run_1931,200,80,1600,0.00008,40
1932,Run_1932,200,80,1600,0.0001,38
1933,Run_1933,200,80,1800,0.00001,46
1934,Run_1934,200,80,1800,0.00002,46
1935,Run_1935,200,80,1800,0.00004,46
1936,Run_1936,200,80,1800,0.00006,44
1937,Run_1937,200,80,1800,0.00008,43
1938,Run_1938,200,80,1800,0.0001,41
1939,Run_1939,200,80,2000,0.00001,49
1940,Run_1940,200,80,2000,0.00002,49
1941,Run_1941,200,80,2000,0.00004,48
1942,Run_1942,200,80,2000,0.00006,46
1943,Run_1943,200,80,2000,0.00008,46
1944,Run_1944,200,80,2000,0.0001,44
1945,Run_1945,200,100,1000,0.00001,29
1946,Run_1946,200,100,1000,0.00002,30
1947,Run_1947,200,100,1000,0.00004,28
1948,Run_1948,200,100,1000,0.00006,27
1949,Run_1949,200,100,1000,0.00008,25
1950,Run_1950,200,100,1000,0.0001,23
1951,Run_1951,200,100,1200,0.00001,35
1952,Run_1952,200,100,1200,0.00002,36
1953,Run_1953,200,100,1200,0.00004,35
1954,Run_1954,200,100,1200,0.00006,33
1955,Run_1955,200,100,1200,0.00008,30
1956,Run_1956,200,100,1200,0.0001,28
1957,Run_1957,200,100,1400,0.00001,38
1958,Run_1958,200,100,1400,0.00002,38
1959,Run_1959,200,100,1400,0.00004,37
1960,Run_1960,200,100,1400,0.00006,35
1961,Run_1961,200,100,1400,0.00008,34
1962,Run_1962,200,100,1400,0.0001,32
1963,Run_1963,200,100,1600,0.00001,42
1964,Run_1964,200,100,1600,0.00002,42
1965,Run_1965,200,100,1600,0.00004,42
1966,Run_1966,200,100,1600,0.00006,40
1967,Run_1967,200,100,1600,0.00008,38
1968,Run_1968,200,100,1600,0.0001,36
1969,Run_1969,200,100,1800,0.00001,43
1970,Run_1970,200,100,1800,0.00002,44
1971,Run_1971,200,100,1800,0.00004,44
1972,Run_1972,200,100,1800,0.00006,42
1973,Run_1973,200,100,1800,0.00008,40
1974,Run_1974,200,100,1800,0.0001,40
1975,Run_1975,200,100,2000,0.00001,46
1976,Run_1976,200,100,2000,0.00002,46
1977,Run_1977,200,100,2000,0.00004,45
1978,Run_1978,200,100,2000,0.00006,43
1979,Run_1979,200,100,2000,0.00008,42
1980,Run_1980,200,100,2000,0.0001,41
1981,Run_1981,200,120,1000,0.00001,29
1982,Run_1982,200,120,1000,0.00002,30
1983,Run_1983,200,120,1000,0.00004,29
1984,Run_1984,200,120,1000,0.00006,28
1985,Run_1985,200,120,1000,0.00008,27
1986,Run_1986,200,120,1000,0.0001,26
1987,Run_1987,200,120,1200,0.00001,35
1988,Run_1988,200,120,1200,0.00002,35
1989,Run_1989,200,120,1200,0.00004,35
1990,Run_1990,200,120,1200,0.00006,34
1991,Run_1991,200,120,1200,0.00008,32
1992,Run_1992,200,120,1200,0.0001,32
1993,Run_1993,200,120,1400,0.00001,38
1994,Run_1994,200,120,1400,0.00002,38
1995,Run_1995,200,120,1400,0.00004,38
1996,Run_1996,200,120,1400,0.00006,36
1997,Run_1997,200,120,1400,0.00008,36
1998,Run_1998,200,120,1400,0.0001,34
1999,Run_1999,200,120,1600,0.00001,41
2000,Run_2000,200,120,1600,0.00002,42
2001,Run_2001,200,120,1600,0.00004,41
2002,Run_2002,200,120,1600,0.00006,40
2003,Run_2003,200,120,1600,0.00008,38
2004,Run_2004,200,120,1600,0.0001,37
2005,Run_2005,200,120,1800,0.00001,42
2006,Run_2006,200,120,1800,0.00002,42
2007,Run_2007,200,120,1800,0.00004,42
2008,Run_2008,200,120,1800,0.00006,42
2009,Run_2009,200,120,1800,0.00008,40
2010,Run_2010,200,120,1800,0.0001,39
2011,Run_2011,200,120,2000,0.00001,45
2012,Run_2012,200,120,2000,0.00002,45
2013,Run_2013,200,120,2000,0.00004,45
2014,Run_2014,200,120,2000,0.00006,44
2015,Run_2015,200,120,2000,0.00008,42
2016,Run_2016,200,120,2000,0.0001,42
2017,Run_2017,200,140,1000,0.00001,28
2018,Run_2018,200,140,1000,0.00002,28
2019,Run_2019,200,140,1000,0.00004,28
2020,Run_2020,200,140,1000,0.00006,28
2021,Run_2021,200,140,1000,0.00008,27
2022,Run_2022,200,140,1000,0.0001,24
2023,Run_2023,200,140,1200,0.00001,35
2024,Run_2024,200,140,1200,0.00002,34
2025,Run_2025,200,140,1200,0.00004,34
2026,Run_2026,200,140,1200,0.00006,33
2027,Run_2027,200,140,1200,0.00008,32
2028,Run_2028,200,140,1200,0.0001,30
2029,Run_2029,200,140,1400,0.00001,38
2030,Run_2030,200,140,1400,0.00002,37
2031,Run_2031,200,140,1400,0.00004,37
2032,Run_2032,200,140,1400,0.00006,36
2033,Run_2033,200,140,1400,0.00008,36
2034,Run_2034,200,140,1400,0.0001,34
2035,Run_2035,200,140,1600,0.00001,40
2036,Run_2036,200,140,1600,0.00002,40
2037,Run_2037,200,140,1600,0.00004,41
2038,Run_2038,200,140,1600,0.00006,40
2039,Run_2039,200,140,1600,0.00008,39
2040,Run_2040,200,140,1600,0.0001,36
2041,Run_2041,200,140,1800,0.00001,42
2042,Run_2042,200,140,1800,0.00002,42
2043,Run_2043,200,140,1800,0.00004,42
2044,Run_2044,200,140,1800,0.00006,42
2045,Run_2045,200,140,1800,0.00008,40
2046,Run_2046,200,140,1800,0.0001,40
2047,Run_2047,200,140,2000,0.00001,43
2048,Run_2048,200,140,2000,0.00002,44
2049,Run_2049,200,140,2000,0.00004,44
2050,Run_2050,200,140,2000,0.00006,43
2051,Run_2051,200,140,2000,0.00008,42
2052,Run_2052,200,140,2000,0.0001,41
2053,Run_2053,200,160,1000,0.00001,26
2054,Run_2054,200,160,1000,0.00002,25
2055,Run_2055,200,160,1000,0.00004,24
2056,Run_2056,200,160,1000,0.00006,23
2057,Run_2057,200,160,1000,0.00008,23
2058,Run_2058,200,160,1000,0.0001,22
2059,Run_2059,200,160,1200,0.00001,30
2060,Run_2060,200,160,1200,0.00002,31
2061,Run_2061,200,160,1200,0.00004,30
2062,Run_2062,200,160,1200,0.00006,29
2063,Run_2063,200,160,1200,0.00008,28
2064,Run_2064,200,160,1200,0.0001,27
2065,Run_2065,200,160,1400,0.00001,36
2066,Run_2066,200,160,1400,0.00002,35
2067,Run_2067,200,160,1400,0.00004,34
2068,Run_2068,200,160,1400,0.00006,34
2069,Run_2069,200,160,1400,0.00008,33
2070,Run_2070,200,160,1400,0.0001,32
2071,Run_2071,200,160,1600,0.00001,40
2072,Run_2072,200,160,1600,0.00002,38
2073,Run_2073,200,160,1600,0.00004,39
2074,Run_2074,200,160,1600,0.00006,38
2075,Run_2075,200,160,1600,0.00008,38
2076,Run_2076,200,160,1600,0.0001,36
2077,Run_2077,200,160,1800,0.00001,41
2078,Run_2078,200,160,1800,0.00002,41
2079,Run_2079,200,160,1800,0.00004,41
2080,Run_2080,200,160,1800,0.00006,40
2081,Run_2081,200,160,1800,0.00008,40
2082,Run_2082,200,160,1800,0.0001,38
2083,Run_2083,200,160,2000,0.00001,42
2084,Run_2084,200,160,2000,0.00002,42
2085,Run_2085,200,160,2000,0.00004,42
2086,Run_2086,200,160,2000,0.00006,42
2087,Run_2087,200,160,2000,0.00008,40
2088,Run_2088,200,160,2000,0.0001,40
2089,Run_2089,200,180,1000,0.00001,21
2090,Run_2090,200,180,1000,0.00002,22
2091,Run_2091,200,180,1000,0.00004,22
2092,Run_2092,200,180,1000,0.00006,21
2093,Run_2093,200,180,1000,0.00008,18
2094,Run_2094,200,180,1000,0.0001,17
2095,Run_2095,200,180,1200,0.00001,26
2096,Run_2096,200,180,1200,0.00002,26
2097,Run_2097,200,180,1200,0.00004,28
2098,Run_2098,200,180,1200,0.00006,26
2099,Run_2099,200,180,1200,0.00008,24
2100,Run_2100,200,180,1200,0.0001,24
2101,Run_2101,200,180,1400,0.00001,34
2102,Run_2102,200,180,1400,0.00002,32
2103,Run_2103,200,180,1400,0.00004,32
2104,Run_2104,200,180,1400,0.00006,32
2105,Run_2105,200,180,1400,0.00008,30
2106,Run_2106,200,180,1400,0.0001,29
2107,Run_2107,200,180,1600,0.00001,36
2108,Run_2108,200,180,1600,0.00002,37
2109,Run_2109,200,180,1600,0.00004,37
2110,Run_2110,200,180,1600,0.00006,36
2111,Run_2111,200,180,1600,0.00008,34
2112,Run_2112,200,180,1600,0.0001,32
2113,Run_2113,200,180,1800,0.00001,39
2114,Run_2114,200,180,1800,0.00002,39
2115,Run_2115,200,180,1800,0.00004,40
2116,Run_2116,200,180,1800,0.00006,38
2117,Run_2117,200,180,1800,0.00008,36
2118,Run_2118,200,180,1800,0.0001,36
2119,Run_2119,200,180,2000,0.00001,40
2120,Run_2120,200,180,2000,0.00002,41
2121,Run_2121,200,180,2000,0.00004,41
2122,Run_2122,200,180,2000,0.00006,40
2123,Run_2123,200,180,2000,0.00008,38
2124,Run_2124,200,180,2000,0.0001,37
2125,Run_2125,200,200,1000,0.00001,13
2126,Run_2126,200,200,1000,0.00002,14
2127,Run_2127,200,200,1000,0.00004,15
2128,Run_2128,200,200,1000,0.00006,14
2129,Run_2129,200,200,1000,0.00008,14
2130,Run_2130,200,200,1000,0.0001,13
2131,Run_2131,200,200,1200,0.00001,22
2132,Run_2132,200,200,1200,0.00002,22
2133,Run_2133,200,200,1200,0.00004,22
2134,Run_2134,200,200,1200,0.00006,22
2135,Run_2135,200,200,1200,0.00008,20
2136,Run_2136,200,200,1200,0.0001,20
2137,Run_2137,200,200,1400,0.00001,28
2138,Run_2138,200,200,1400,0.00002,28
2139,Run_2139,200,200,1400,0.00004,28
2140,Run_2140,200,200,1400,0.00006,27
2141,Run_2141,200,200,1400,0.00008,27
2142,Run_2142,200,200,1400,0.0001,26
2143,Run_2143,200,200,1600,0.00001,32
2144,Run_2144,200,200,1600,0.00002,33
2145,Run_2145,200,200,1600,0.00004,34
2146,Run_2146,200,200,1600,0.00006,32
2147,Run_2147,200,200,1600,0.00008,30
2148,Run_2148,200,200,1600,0.0001,30
2149,Run_2149,200,200,1800,0.00001,35
2150,Run_2150,200,200,1800,0.00002,36
2151,Run_2151,200,200,1800,0.00004,36
2152,Run_2152,200,200,1800,0.00006,34
2153,Run_2153,200,200,1800,0.00008,34
2154,Run_2154,200,200,1800,0.0001,32
2155,Run_2155,200,200,2000,0.00001,38
2156,Run_2156,200,200,2000,0.00002,38
2157,Run_2157,200,200,2000,0.00004,38
2158,Run_2158,200,200,2000,0.00006,38
2159,Run_2159,200,200,2000,0.00008,36
2160,Run_2160,200,200,2000,0.0001,34
2161,Run_2161,220,0,1000,0.00001,15
2162,Run_2162,220,0,1000,0.00002,15
2163,Run_2163,220,0,1000,0.00004,15
2164,Run_2164,220,0,1000,0.00006,16
2165,Run_2165,220,0,1000,0.00008,16
2166,Run_2166,220,0,1000,0.0001,16
2167,Run_2167,220,0,1200,0.00001,16
2168,Run_2168,220,0,1200,0.00002,16
2169,Run_2169,220,0,1200,0.00004,17
2170,Run_2170,220,0,1200,0.00006,17
2171,Run_2171,220,0,1200,0.00008,18
2172,Run_2172,220,0,1200,0.0001,18
2173,Run_2173,220,0,1400,0.00001,18
2174,Run_2174,220,0,1400,0.00002,18
2175,Run_2175,220,0,1400,0.00004,18
2176,Run_2176,220,0,1400,0.00006,18
2177,Run_2177,220,0,1400,0.00008,19
2178,Run_2178,220,0,1400,0.0001,20
2179,Run_2179,220,0,1600,0.00001,18
2180,Run_2180,220,0,1600,0.00002,19
2181,Run_2181,220,0,1600,0.00004,20
2182,Run_2182,220,0,1600,0.00006,20
2183,Run_2183,220,0,1600,0.00008,20
2184,Run_2184,220,0,1600,0.0001,20
2185,Run_2185,220,0,1800,0.00001,20
2186,Run_2186,220,0,1800,0.00002,20
2187,Run_2187,220,0,1800,0.00004,21
2188,Run_2188,220,0,1800,0.00006,22
2189,Run_2189,220,0,1800,0.00008,22
2190,Run_2190,220,0,1800,0.0001,22
2191,Run_2191,220,0,2000,0.00001,21
2192,Run_2192,220,0,2000,0.00002,22
2193,Run_2193,220,0,2000,0.00004,22
2194,Run_2194,220,0,2000,0.00006,23
2195,Run_2195,220,0,2000,0.00008,24
2196,Run_2196,220,0,2000,0.0001,24
2197,Run_2197,220,20,1000,0.00001,20
2198,Run_2198,220,20,1000,0.00002,20
2199,Run_2199,220,20,1000,0.00004,20
2200,Run_2200,220,20,1000,0.00006,20
2201,Run_2201,220,20,1000,0.00008,20
2202,Run_2202,220,20,1000,0.0001,20
2203,Run_2203,220,20,1200,0.00001,22
2204,Run_2204,220,20,1200,0.00002,22
2205,Run_2205,220,20,1200,0.00004,22
2206,Run_2206,220,20,1200,0.00006,22
2207,Run_2207,220,20,1200,0.00008,22
2208,Run_2208,220,20,1200,0.0001,22
2209,Run_2209,220,20,1400,0.00001,24
2210,Run_2210,220,20,1400,0.00002,24
2211,Run_2211,220,20,1400,0.00004,24
2212,Run_2212,220,20,1400,0.00006,24
2213,Run_2213,220,20,1400,0.00008,24
2214,Run_2214,220,20,1400,0.0001,24
2215,Run_2215,220,20,1600,0.00001,26
2216,Run_2216,220,20,1600,0.00002,26
2217,Run_2217,220,20,1600,0.00004,26
2218,Run_2218,220,20,1600,0.00006,26
2219,Run_2219,220,20,1600,0.00008,26
2220,Run_2220,220,20,1600,0.0001,26
2221,Run_2221,220,20,1800,0.00001,28
2222,Run_2222,220,20,1800,0.00002,28
2223,Run_2223,220,20,1800,0.00004,28
2224,Run_2224,220,20,1800,0.00006,28
2225,Run_2225,220,20,1800,0.00008,28
2226,Run_2226,220,20,1800,0.0001,28
2227,Run_2227,220,20,2000,0.00001,30
2228,Run_2228,220,20,2000,0.00002,30
2229,Run_2229,220,20,2000,0.00004,30
2230,Run_2230,220,20,2000,0.00006,30
2231,Run_2231,220,20,2000,0.00008,30
2232,Run_2232,220,20,2000,0.0001,30
2233,Run_2233,220,40,1000,0.00001,24
2234,Run_2234,220,40,1000,0.00002,24
2235,Run_2235,220,40,1000,0.00004,24
2236,Run_2236,220,40,1000,0.00006,23
2237,Run_2237,220,40,1000,0.00008,23
2238,Run_2238,220,40,1000,0.0001,23
2239,Run_2239,220,40,1200,0.00001,26
2240,Run_2240,220,40,1200,0.00002,26
2241,Run_2241,220,40,1200,0.00004,26
2242,Run_2242,220,40,1200,0.00006,26
2243,Run_2243,220,40,1200,0.00008,26
2244,Run_2244,220,40,1200,0.0001,25
2245,Run_2245,220,40,1400,0.00001,29
2246,Run_2246,220,40,1400,0.00002,29
2247,Run_2247,220,40,1400,0.00004,29
2248,Run_2248,220,40,1400,0.00006,28
2249,Run_2249,220,40,1400,0.00008,28
2250,Run_2250,220,40,1400,0.0001,28
2251,Run_2251,220,40,1600,0.00001,32
2252,Run_2252,220,40,1600,0.00002,32
2253,Run_2253,220,40,1600,0.00004,32
2254,Run_2254,220,40,1600,0.00006,32
2255,Run_2255,220,40,1600,0.00008,30
2256,Run_2256,220,40,1600,0.0001,30
2257,Run_2257,220,40,1800,0.00001,36
2258,Run_2258,220,40,1800,0.00002,36
2259,Run_2259,220,40,1800,0.00004,34
2260,Run_2260,220,40,1800,0.00006,34
2261,Run_2261,220,40,1800,0.00008,34
2262,Run_2262,220,40,1800,0.0001,33
2263,Run_2263,220,40,2000,0.00001,38
2264,Run_2264,220,40,2000,0.00002,38
2265,Run_2265,220,40,2000,0.00004,38
2266,Run_2266,220,40,2000,0.00006,36
2267,Run_2267,220,40,2000,0.00008,36
2268,Run_2268,220,40,2000,0.0001,36
2269,Run_2269,220,80,1000,0.00001,19
2270,Run_2270,220,80,1000,0.00002,19
2271,Run_2271,220,80,1000,0.00004,18
2272,Run_2272,220,80,1000,0.00006,17
2273,Run_2273,220,80,1000,0.00008,16
2274,Run_2274,220,80,1000,0.0001,15
2275,Run_2275,220,80,1200,0.00001,23
2276,Run_2276,220,80,1200,0.00002,24
2277,Run_2277,220,80,1200,0.00004,23
2278,Run_2278,220,80,1200,0.00006,22
2279,Run_2279,220,80,1200,0.00008,20
2280,Run_2280,220,80,1200,0.0001,18
2281,Run_2281,220,80,1400,0.00001,28
2282,Run_2282,220,80,1400,0.00002,28
2283,Run_2283,220,80,1400,0.00004,28
2284,Run_2284,220,80,1400,0.00006,26
2285,Run_2285,220,80,1400,0.00008,24
2286,Run_2286,220,80,1400,0.0001,22
2287,Run_2287,220,80,1600,0.00001,32
2288,Run_2288,220,80,1600,0.00002,32
2289,Run_2289,220,80,1600,0.00004,30
2290,Run_2290,220,80,1600,0.00006,29
2291,Run_2291,220,80,1600,0.00008,27
2292,Run_2292,220,80,1600,0.0001,26
2293,Run_2293,220,80,1800,0.00001,35
2294,Run_2294,220,80,1800,0.00002,34
2295,Run_2295,220,80,1800,0.00004,34
2296,Run_2296,220,80,1800,0.00006,32
2297,Run_2297,220,80,1800,0.00008,30
2298,Run_2298,220,80,1800,0.0001,29
2299,Run_2299,220,80,2000,0.00001,38
2300,Run_2300,220,80,2000,0.00002,38
2301,Run_2301,220,80,2000,0.00004,38
2302,Run_2302,220,80,2000,0.00006,35
2303,Run_2303,220,80,2000,0.00008,34
2304,Run_2304,220,80,2000,0.0001,32
2305,Run_2305,220,100,1000,0.00001,19
2306,Run_2306,220,100,1000,0.00002,20
2307,Run_2307,220,100,1000,0.00004,19
2308,Run_2308,220,100,1000,0.00006,17
2309,Run_2309,220,100,1000,0.00008,16
2310,Run_2310,220,100,1000,0.0001,14
2311,Run_2311,220,100,1200,0.00001,24
2312,Run_2312,220,100,1200,0.00002,24
2313,Run_2313,220,100,1200,0.00004,24
2314,Run_2314,220,100,1200,0.00006,22
2315,Run_2315,220,100,1200,0.00008,20
2316,Run_2316,220,100,1200,0.0001,18
2317,Run_2317,220,100,1400,0.00001,26
2318,Run_2318,220,100,1400,0.00002,26
2319,Run_2319,220,100,1400,0.00004,26
2320,Run_2320,220,100,1400,0.00006,24
2321,Run_2321,220,100,1400,0.00008,24
2322,Run_2322,220,100,1400,0.0001,22
2323,Run_2323,220,100,1600,0.00001,31
2324,Run_2324,220,100,1600,0.00002,30
2325,Run_2325,220,100,1600,0.00004,30
2326,Run_2326,220,100,1600,0.00006,28
2327,Run_2327,220,100,1600,0.00008,26
2328,Run_2328,220,100,1600,0.0001,26
2329,Run_2329,220,100,1800,0.00001,32
2330,Run_2330,220,100,1800,0.00002,32
2331,Run_2331,220,100,1800,0.00004,32
2332,Run_2332,220,100,1800,0.00006,30
2333,Run_2333,220,100,1800,0.00008,29
2334,Run_2334,220,100,1800,0.0001,28
2335,Run_2335,220,100,2000,0.00001,36
2336,Run_2336,220,100,2000,0.00002,36
2337,Run_2337,220,100,2000,0.00004,34
2338,Run_2338,220,100,2000,0.00006,32
2339,Run_2339,220,100,2000,0.00008,30
2340,Run_2340,220,100,2000,0.0001,29
2341,Run_2341,220,120,1000,0.00001,18
2342,Run_2342,220,120,1000,0.00002,18
2343,Run_2343,220,120,1000,0.00004,18
2344,Run_2344,220,120,1000,0.00006,18
2345,Run_2345,220,120,1000,0.00008,16
2346,Run_2346,220,120,1000,0.0001,16
2347,Run_2347,220,120,1200,0.00001,24
2348,Run_2348,220,120,1200,0.00002,24
2349,Run_2349,220,120,1200,0.00004,24
2350,Run_2350,220,120,1200,0.00006,24
2351,Run_2351,220,120,1200,0.00008,22
2352,Run_2352,220,120,1200,0.0001,21
2353,Run_2353,220,120,1400,0.00001,27
2354,Run_2354,220,120,1400,0.00002,27
2355,Run_2355,220,120,1400,0.00004,27
2356,Run_2356,220,120,1400,0.00006,26
2357,Run_2357,220,120,1400,0.00008,25
2358,Run_2358,220,120,1400,0.0001,24
2359,Run_2359,220,120,1600,0.00001,30
2360,Run_2360,220,120,1600,0.00002,30
2361,Run_2361,220,120,1600,0.00004,30
2362,Run_2362,220,120,1600,0.00006,29
2363,Run_2363,220,120,1600,0.00008,28
2364,Run_2364,220,120,1600,0.0001,26
2365,Run_2365,220,120,1800,0.00001,32
2366,Run_2366,220,120,1800,0.00002,32
2367,Run_2367,220,120,1800,0.00004,32
2368,Run_2368,220,120,1800,0.00006,30
2369,Run_2369,220,120,1800,0.00008,29
2370,Run_2370,220,120,1800,0.0001,28
2371,Run_2371,220,120,2000,0.00001,35
2372,Run_2372,220,120,2000,0.00002,35
2373,Run_2373,220,120,2000,0.00004,34
2374,Run_2374,220,120,2000,0.00006,34
2375,Run_2375,220,120,2000,0.00008,32
2376,Run_2376,220,120,2000,0.0001,30
2377,Run_2377,220,140,1000,0.00001,18
2378,Run_2378,220,140,1000,0.00002,18
2379,Run_2379,220,140,1000,0.00004,18
2380,Run_2380,220,140,1000,0.00006,16
2381,Run_2381,220,140,1000,0.00008,16
2382,Run_2382,220,140,1000,0.0001,14
2383,Run_2383,220,140,1200,0.00001,24
2384,Run_2384,220,140,1200,0.00002,22
2385,Run_2385,220,140,1200,0.00004,23
2386,Run_2386,220,140,1200,0.00006,22
2387,Run_2387,220,140,1200,0.00008,20
2388,Run_2388,220,140,1200,0.0001,20
2389,Run_2389,220,140,1400,0.00001,26
2390,Run_2390,220,140,1400,0.00002,26
2391,Run_2391,220,140,1400,0.00004,26
2392,Run_2392,220,140,1400,0.00006,26
2393,Run_2393,220,140,1400,0.00008,24
2394,Run_2394,220,140,1400,0.0001,23
2395,Run_2395,220,140,1600,0.00001,30
2396,Run_2396,220,140,1600,0.00002,30
2397,Run_2397,220,140,1600,0.00004,30
2398,Run_2398,220,140,1600,0.00006,28
2399,Run_2399,220,140,1600,0.00008,28
2400,Run_2400,220,140,1600,0.0001,26
2401,Run_2401,220,140,1800,0.00001,32
2402,Run_2402,220,140,1800,0.00002,31
2403,Run_2403,220,140,1800,0.00004,31
2404,Run_2404,220,140,1800,0.00006,30
2405,Run_2405,220,140,1800,0.00008,30
2406,Run_2406,220,140,1800,0.0001,28
2407,Run_2407,220,140,2000,0.00001,34
2408,Run_2408,220,140,2000,0.00002,33
2409,Run_2409,220,140,2000,0.00004,34
2410,Run_2410,220,140,2000,0.00006,33
2411,Run_2411,220,140,2000,0.00008,32
2412,Run_2412,220,140,2000,0.0001,30
2413,Run_2413,220,160,1000,0.00001,14
2414,Run_2414,220,160,1000,0.00002,14
2415,Run_2415,220,160,1000,0.00004,14
2416,Run_2416,220,160,1000,0.00006,13
2417,Run_2417,220,160,1000,0.00008,13
2418,Run_2418,220,160,1000,0.0001,12
2419,Run_2419,220,160,1200,0.00001,20
2420,Run_2420,220,160,1200,0.00002,20
2421,Run_2421,220,160,1200,0.00004,20
2422,Run_2422,220,160,1200,0.00006,19
2423,Run_2423,220,160,1200,0.00008,18
2424,Run_2424,220,160,1200,0.0001,17
2425,Run_2425,220,160,1400,0.00001,24
2426,Run_2426,220,160,1400,0.00002,24
2427,Run_2427,220,160,1400,0.00004,24
2428,Run_2428,220,160,1400,0.00006,23
2429,Run_2429,220,160,1400,0.00008,22
2430,Run_2430,220,160,1400,0.0001,22
2431,Run_2431,220,160,1600,0.00001,29
2432,Run_2432,220,160,1600,0.00002,28
2433,Run_2433,220,160,1600,0.00004,28
2434,Run_2434,220,160,1600,0.00006,26
2435,Run_2435,220,160,1600,0.00008,26
2436,Run_2436,220,160,1600,0.0001,24
2437,Run_2437,220,160,1800,0.00001,31
2438,Run_2438,220,160,1800,0.00002,30
2439,Run_2439,220,160,1800,0.00004,30
2440,Run_2440,220,160,1800,0.00006,30
2441,Run_2441,220,160,1800,0.00008,28
2442,Run_2442,220,160,1800,0.0001,27
2443,Run_2443,220,160,2000,0.00001,33
2444,Run_2444,220,160,2000,0.00002,32
2445,Run_2445,220,160,2000,0.00004,32
2446,Run_2446,220,160,2000,0.00006,33
2447,Run_2447,220,160,2000,0.00008,30
2448,Run_2448,220,160,2000,0.0001,30
2449,Run_2449,220,180,1000,0.00001,12
2450,Run_2450,220,180,1000,0.00002,12
2451,Run_2451,220,180,1000,0.00004,12
2452,Run_2452,220,180,1000,0.00006,11
2453,Run_2453,220,180,1000,0.00008,8
2454,Run_2454,220,180,1000,0.0001,8
2455,Run_2455,220,180,1200,0.00001,16
2456,Run_2456,220,180,1200,0.00002,16
2457,Run_2457,220,180,1200,0.00004,17
2458,Run_2458,220,180,1200,0.00006,16
2459,Run_2459,220,180,1200,0.00008,14
2460,Run_2460,220,180,1200,0.0001,14
2461,Run_2461,220,180,1400,0.00001,22
2462,Run_2462,220,180,1400,0.00002,22
2463,Run_2463,220,180,1400,0.00004,22
2464,Run_2464,220,180,1400,0.00006,21
2465,Run_2465,220,180,1400,0.00008,20
2466,Run_2466,220,180,1400,0.0001,19
2467,Run_2467,220,180,1600,0.00001,26
2468,Run_2468,220,180,1600,0.00002,26
2469,Run_2469,220,180,1600,0.00004,26
2470,Run_2470,220,180,1600,0.00006,24
2471,Run_2471,220,180,1600,0.00008,23
2472,Run_2472,220,180,1600,0.0001,22
2473,Run_2473,220,180,1800,0.00001,29
2474,Run_2474,220,180,1800,0.00002,28
2475,Run_2475,220,180,1800,0.00004,28
2476,Run_2476,220,180,1800,0.00006,28
2477,Run_2477,220,180,1800,0.00008,26
2478,Run_2478,220,180,1800,0.0001,25
2479,Run_2479,220,180,2000,0.00001,31
2480,Run_2480,220,180,2000,0.00002,31
2481,Run_2481,220,180,2000,0.00004,31
2482,Run_2482,220,180,2000,0.00006,30
2483,Run_2483,220,180,2000,0.00008,28
2484,Run_2484,220,180,2000,0.0001,28
2485,Run_2485,220,200,1000,0.00001,6
2486,Run_2486,220,200,1000,0.00002,6
2487,Run_2487,220,200,1000,0.00004,6
2488,Run_2488,220,200,1000,0.00006,6
2489,Run_2489,220,200,1000,0.00008,6
2490,Run_2490,220,200,1000,0.0001,5
2491,Run_2491,220,200,1200,0.00001,12
2492,Run_2492,220,200,1200,0.00002,12
2493,Run_2493,220,200,1200,0.00004,12
2494,Run_2494,220,200,1200,0.00006,12
2495,Run_2495,220,200,1200,0.00008,10
2496,Run_2496,220,200,1200,0.0001,10
2497,Run_2497,220,200,1400,0.00001,18
