Day.1.Run,Day.1.RunName,Day.1.WIND_DIRECTION,Day.1.RELEASE_ALT,Day.1.RELEASE_MASS,Day.1.MASS_MEAN_DIAMETER,Day.1.Fatalities,Day.2.Run,Day.2.RunName,Day.2.WIND_DIRECTION,Day.2.RELEASE_ALT,Day.2.RELEASE_MASS,Day.2.MASS_MEAN_DIAMETER,Day.2.Fatalities,Day.3.Run,Day.3.RunName,Day.3.WIND_DIRECTION,Day.3.RELEASE_ALT,Day.3.RELEASE_MASS,Day.3.MASS_MEAN_DIAMETER,Day.3.Fatalities
3324,Run_3324,280,40,1200,1.00E-04,18,1272,Run_1272,160,120,1200,1.00E-04,43,2038,Run_2038,200,140,1600,6.00E-05,40
2887,Run_2887,260,0,1200,1.00E-05,13,1166,Run_1166,160,40,1400,2.00E-05,47,2111,Run_2111,200,180,1600,8.00E-05,34
2872,Run_2872,240,200,1800,6.00E-05,20,3164,Run_3164,260,160,2000,2.00E-05,48,2065,Run_2065,200,160,1400,1.00E-05,36
369,Run_369,120,0,1200,4.00E-05,18,87,Run_87,100,40,1400,4.00E-05,46,1192,Run_1192,160,80,1000,6.00E-05,32
3109,Run_3109,260,140,1400,1.00E-05,18,3482,Run_3482,280,140,1800,2.00E-05,47,3938,Run_3938,300,200,1400,2.00E-05,38
3070,Run_3070,260,120,1200,6.00E-05,15,3703,Run_3703,300,40,2000,1.00E-05,48,432,Run_432,120,20,2000,1.00E-04,40
1450,Run_1450,180,0,1200,6.00E-05,19,3093,Run_3093,260,120,2000,4.00E-05,49,1190,Run_1190,160,80,1000,2.00E-05,36
1447,Run_1447,180,0,1200,1.00E-05,18,1963,Run_1963,200,100,1600,1.00E-05,42,1559,Run_1559,180,80,1200,8.00E-05,36
2380,Run_2380,220,140,1000,6.00E-05,16,1629,Run_1629,180,120,1200,4.00E-05,44,2087,Run_2087,200,160,2000,8.00E-05,40
3274,Run_3274,280,0,2000,6.00E-05,18,1525,Run_1525,180,40,1400,1.00E-05,46,2108,Run_2108,200,180,1600,2.00E-05,37
2573,Run_2573,240,20,1400,8.00E-05,20,3127,Run_3127,260,140,2000,1.00E-05,46,940,Run_940,140,140,1000,6.00E-05,40
3241,Run_3241,280,0,1000,1.00E-05,12,1670,Run_1670,180,140,1400,2.00E-05,46,84,Run_84,100,40,1200,1.00E-04,36
3313,Run_3313,280,40,1000,1.00E-05,17,3165,Run_3165,260,160,2000,4.00E-05,49,2301,Run_2301,220,80,2000,4.00E-05,38
367,Run_367,120,0,1200,1.00E-05,17,1756,Run_1756,180,180,1800,6.00E-05,48,60,Run_60,100,20,1600,1.00E-04,34
2861,Run_2861,240,200,1400,8.00E-05,12,1672,Run_1672,180,140,1400,6.00E-05,46,1375,Run_1375,160,180,1200,1.00E-05,38
2904,Run_2904,260,0,1600,1.00E-04,17,805,Run_805,140,40,1400,1.00E-05,46,1701,Run_1701,180,160,1200,4.00E-05,40
2197,Run_2197,220,20,1000,1.00E-05,20,3483,Run_3483,280,140,1800,4.00E-05,47,1377,Run_1377,160,180,1200,4.00E-05,39
689,Run_689,120,200,1000,8.00E-05,16,1714,Run_1714,180,160,1600,6.00E-05,48,3752,Run_3752,300,100,1200,2.00E-05,38
3233,Run_3233,260,200,1800,8.00E-05,16,806,Run_806,140,40,1400,2.00E-05,46,2695,Run_2695,240,100,2000,1.00E-05,31
2524,Run_2524,240,0,1000,6.00E-05,14,1752,Run_1752,180,180,1600,1.00E-04,42,2367,Run_2367,220,120,1800,4.00E-05,32
2784,Run_2784,240,160,1200,1.00E-04,12,1663,Run_1663,180,140,1200,1.00E-05,44,3696,Run_3696,300,40,1600,1.00E-04,32
1092,Run_1092,160,0,1200,1.00E-04,20,1305,Run_1305,160,140,1200,4.00E-05,47,2304,Run_2304,220,80,2000,1.00E-04,32
2162,Run_2162,220,0,1000,2.00E-05,15,1928,Run_1928,200,80,1600,2.00E-05,43,1379,Run_1379,160,180,1200,8.00E-05,35
3614,Run_3614,300,0,1400,2.00E-05,16,3738,Run_3738,300,80,1800,1.00E-04,50,2437,Run_2437,220,160,1800,1.00E-05,31
1046,Run_1046,140,200,1000,2.00E-05,20,90,Run_90,100,40,1400,1.00E-04,42,1657,Run_1657,180,140,1000,1.00E-05,36
2,Run_2,100,0,1000,2.00E-05,14,1784,Run_1784,180,200,1600,2.00E-05,42,2403,Run_2403,220,140,1800,4.00E-05,31
2788,Run_2788,240,160,1400,6.00E-05,18,1715,Run_1715,180,160,1600,8.00E-05,46,3159,Run_3159,260,160,1800,4.00E-05,34
3104,Run_3104,260,140,1200,2.00E-05,14,1676,Run_1676,180,140,1600,2.00E-05,50,423,Run_423,120,20,1800,4.00E-05,37
2382,Run_2382,220,140,1000,1.00E-04,14,1707,Run_1707,180,160,1400,4.00E-05,44,1552,Run_1552,180,80,1000,6.00E-05,32
3191,Run_3191,260,180,1600,8.00E-05,16,1557,Run_1557,180,80,1200,4.00E-05,42,1710,Run_1710,180,160,1400,1.00E-04,40
3153,Run_3153,260,160,1600,4.00E-05,20,3130,Run_3130,260,140,2000,6.00E-05,48,1585,Run_1585,180,100,1000,1.00E-05,36
3579,Run_3579,280,200,1400,4.00E-05,14,1016,Run_1016,140,180,1200,2.00E-05,45,3157,Run_3157,260,160,1800,1.00E-05,34
3676,Run_3676,300,40,1000,6.00E-05,18,3788,Run_3788,300,120,1200,2.00E-05,42,422,Run_422,120,20,1800,2.00E-05,38
2346,Run_2346,220,120,1000,1.00E-04,16,1933,Run_1933,200,80,1800,1.00E-05,46,330,Run_330,100,200,1000,1.00E-04,34
2671,Run_2671,240,100,1200,1.00E-05,19,1799,Run_1799,180,200,2000,8.00E-05,46,1745,Run_1745,180,180,1400,8.00E-05,39
2961,Run_2961,260,40,1200,4.00E-05,20,1350,Run_1350,160,160,1400,1.00E-04,46,3121,Run_3121,260,140,1800,1.00E-05,33
2932,Run_2932,260,20,1400,6.00E-05,18,1608,Run_1608,180,100,1600,1.00E-04,44,2002,Run_2002,200,120,1600,6.00E-05,40
3054,Run_3054,260,100,1800,1.00E-04,18,1980,Run_1980,200,100,2000,1.00E-04,41,3725,Run_3725,300,80,1400,8.00E-05,36
3317,Run_3317,280,40,1000,8.00E-05,17,1015,Run_1015,140,180,1200,1.00E-05,45,2067,Run_2067,200,160,1400,4.00E-05,34
2570,Run_2570,240,20,1400,2.00E-05,20,1152,Run_1152,160,20,2000,1.00E-04,42,2151,Run_2151,200,200,1800,4.00E-05,36
3038,Run_3038,260,100,1400,2.00E-05,18,1793,Run_1793,180,200,1800,8.00E-05,42,905,Run_905,140,120,1000,8.00E-05,39
3156,Run_3156,260,160,1600,1.00E-04,16,1794,Run_1794,180,200,1800,1.00E-04,41,58,Run_58,100,20,1600,6.00E-05,34
3365,Run_3365,280,80,1400,8.00E-05,16,1705,Run_1705,180,160,1400,1.00E-05,45,810,Run_810,140,40,1400,1.00E-04,40
373,Run_373,120,0,1400,1.00E-05,20,1798,Run_1798,180,200,2000,6.00E-05,48,976,Run_976,140,160,1000,6.00E-05,36
2198,Run_2198,220,20,1000,2.00E-05,20,1170,Run_1170,160,40,1400,1.00E-04,42,840,Run_840,140,80,1200,1.00E-04,38
3185,Run_3185,260,180,1400,8.00E-05,12,813,Run_813,140,40,1600,4.00E-05,52,1138,Run_1138,160,20,1600,6.00E-05,34
2825,Run_2825,240,180,1400,8.00E-05,15,1541,Run_1541,180,40,1800,8.00E-05,52,3475,Run_3475,280,140,1600,1.00E-05,32
3189,Run_3189,260,180,1600,4.00E-05,18,3834,Run_3834,300,140,1400,1.00E-04,54,434,Run_434,120,40,1000,2.00E-05,32
2305,Run_2305,220,100,1000,1.00E-05,19,1354,Run_1354,160,160,1600,6.00E-05,55,1052,Run_1052,140,200,1200,2.00E-05,37
3651,Run_3651,300,20,1400,4.00E-05,20,909,Run_909,140,120,1200,4.00E-05,59,1343,Run_1343,160,160,1200,8.00E-05,40
3004,Run_3004,260,80,1400,6.00E-05,17,3798,Run_3798,300,120,1400,1.00E-04,52,2145,Run_2145,200,200,1600,4.00E-05,34
3399,Run_3399,280,100,1400,4.00E-05,20,3831,Run_3831,300,140,1400,4.00E-05,60,1300,Run_1300,160,140,1000,6.00E-05,38
3077,Run_3077,260,120,1400,8.00E-05,16,1652,Run_1652,180,120,2000,2.00E-05,56,1867,Run_1867,200,20,2000,1.00E-05,38
3182,Run_3182,260,180,1400,2.00E-05,14,1322,Run_1322,160,140,1800,2.00E-05,60,2073,Run_2073,200,160,1600,4.00E-05,39
1045,Run_1045,140,200,1000,1.00E-05,19,506,Run_506,120,100,1000,2.00E-05,56,831,Run_831,140,80,1000,4.00E-05,36
3063,Run_3063,260,120,1000,4.00E-05,12,841,Run_841,140,80,1400,1.00E-05,60,796,Run_796,140,40,1000,6.00E-05,32
2596,Run_2596,240,40,1000,6.00E-05,18,1201,Run_1201,160,80,1400,1.00E-05,53,50,Run_50,100,20,1400,2.00E-05,31
3229,Run_3229,260,200,1800,1.00E-05,18,1312,Run_1312,160,140,1400,6.00E-05,51,2733,Run_2733,240,120,2000,4.00E-05,32
3612,Run_3612,300,0,1200,1.00E-04,16,1290,Run_1290,160,120,1800,1.00E-04,54,3441,Run_3441,280,120,1600,4.00E-05,32
2381,Run_2381,220,140,1000,8.00E-05,16,3168,Run_3168,260,160,2000,1.00E-04,51,1505,Run_1505,180,20,1800,8.00E-05,38
2414,Run_2414,220,160,1000,2.00E-05,14,1610,Run_1610,180,100,1800,2.00E-05,53,2023,Run_2023,200,140,1200,1.00E-05,35
3119,Run_3119,260,140,1600,8.00E-05,20,1724,Run_1724,180,160,2000,2.00E-05,53,1782,Run_1782,180,200,1400,1.00E-04,34
2170,Run_2170,220,0,1200,6.00E-05,17,1619,Run_1619,180,100,2000,8.00E-05,51,1418,Run_1418,160,200,1400,2.00E-05,40
3647,Run_3647,300,20,1200,8.00E-05,19,820,Run_820,140,40,1800,6.00E-05,58,1503,Run_1503,180,20,1800,4.00E-05,38
2202,Run_2202,220,20,1000,1.00E-04,20,1538,Run_1538,180,40,1800,2.00E-05,56,1142,Run_1142,160,20,1800,2.00E-05,39
1088,Run_1088,160,0,1200,2.00E-05,18,1540,Run_1540,180,40,1800,6.00E-05,53,1344,Run_1344,160,160,1200,1.00E-04,40
3278,Run_3278,280,20,1000,2.00E-05,16,1655,Run_1655,180,120,2000,8.00E-05,52,3476,Run_3476,280,140,1600,2.00E-05,32
1801,Run_1801,200,0,1000,1.00E-05,14,1691,Run_1691,180,140,2000,8.00E-05,52,2409,Run_2409,220,140,2000,4.00E-05,34
3120,Run_3120,260,140,1600,1.00E-04,17,3521,Run_3521,280,160,1800,8.00E-05,53,3861,Run_3861,300,160,1200,4.00E-05,36
1049,Run_1049,140,200,1000,8.00E-05,19,946,Run_946,140,140,1200,6.00E-05,58,869,Run_869,140,100,1000,8.00E-05,34
2789,Run_2789,240,160,1400,8.00E-05,18,3868,Run_3868,300,160,1400,6.00E-05,56,2039,Run_2039,200,140,1600,8.00E-05,39
2637,Run_2637,240,80,1200,4.00E-05,18,817,Run_817,140,40,1800,1.00E-05,60,3381,Run_3381,280,80,2000,4.00E-05,38
3350,Run_3350,280,80,1000,2.00E-05,13,1653,Run_1653,180,120,2000,4.00E-05,55,782,Run_782,140,20,1800,2.00E-05,38
3192,Run_3192,260,180,1600,1.00E-04,14,1431,Run_1431,160,200,1800,4.00E-05,52,2734,Run_2734,240,120,2000,6.00E-05,31
2996,Run_2996,260,80,1200,2.00E-05,16,1575,Run_1575,180,80,1800,4.00E-05,55,2029,Run_2029,200,140,1400,1.00E-05,38
2895,Run_2895,260,0,1400,4.00E-05,14,1432,Run_1432,160,200,1800,6.00E-05,51,1502,Run_1502,180,20,1800,2.00E-05,39
3268,Run_3268,280,0,1800,6.00E-05,18,1355,Run_1355,160,160,1600,8.00E-05,54,450,Run_450,120,40,1400,1.00E-04,40
2569,Run_2569,240,20,1400,1.00E-05,20,3727,Run_3727,300,80,1600,1.00E-05,53,3478,Run_3478,280,140,1600,6.00E-05,31
2595,Run_2595,240,40,1000,4.00E-05,18,1057,Run_1057,140,200,1400,1.00E-05,56,1997,Run_1997,200,120,1400,8.00E-05,36
2890,Run_2890,260,0,1200,6.00E-05,14,1320,Run_1320,160,140,1600,1.00E-04,52,1139,Run_1139,160,20,1600,8.00E-05,34
2824,Run_2824,240,180,1400,6.00E-05,16,1250,Run_1250,160,100,1800,2.00E-05,60,2157,Run_2157,200,200,2000,4.00E-05,38
3031,Run_3031,260,100,1200,1.00E-05,16,1061,Run_1061,140,200,1400,8.00E-05,55,2293,Run_2293,220,80,1800,1.00E-05,35
2866,Run_2866,240,200,1600,6.00E-05,17,459,Run_459,120,40,1800,4.00E-05,56,1228,Run_1228,160,100,1000,6.00E-05,36
1769,Run_1769,180,200,1000,8.00E-05,20,982,Run_982,140,160,1200,6.00E-05,53,1566,Run_1566,180,80,1400,1.00E-04,40
2673,Run_2673,240,100,1200,4.00E-05,19,1181,Run_1181,160,40,1800,8.00E-05,56,1746,Run_1746,180,180,1400,1.00E-04,38
2177,Run_2177,220,0,1400,8.00E-05,19,461,Run_461,120,40,1800,8.00E-05,54,2119,Run_2119,200,180,2000,1.00E-05,40
2903,Run_2903,260,0,1600,8.00E-05,16,1688,Run_1688,180,140,2000,2.00E-05,54,1140,Run_1140,160,20,1600,1.00E-04,34
3385,Run_3385,280,100,1000,1.00E-05,12,1253,Run_1253,160,100,1800,8.00E-05,56,441,Run_441,120,40,1200,4.00E-05,36
2999,Run_2999,260,80,1200,8.00E-05,12,947,Run_947,140,140,1200,8.00E-05,54,1144,Run_1144,160,20,1800,6.00E-05,38
2863,Run_2863,240,200,1600,1.00E-05,18,880,Run_880,140,100,1400,6.00E-05,60,66,Run_66,100,20,1800,1.00E-04,38
2418,Run_2418,220,160,1000,1.00E-04,12,1654,Run_1654,180,120,2000,6.00E-05,54,1700,Run_1700,180,160,1200,2.00E-05,40
724,Run_724,140,0,1000,6.00E-05,16,3794,Run_3794,300,120,1400,2.00E-05,60,1263,Run_1263,160,120,1000,4.00E-05,40
1451,Run_1451,180,0,1200,8.00E-05,19,852,Run_852,140,80,1600,1.00E-04,58,472,Run_472,120,80,1000,6.00E-05,32
3601,Run_3601,300,0,1000,1.00E-05,14,1611,Run_1611,180,100,1800,4.00E-05,54,1861,Run_1861,200,20,1800,1.00E-05,34
3619,Run_3619,300,0,1600,1.00E-05,16,1296,Run_1296,160,120,2000,1.00E-04,60,1137,Run_1137,160,20,1600,4.00E-05,34
363,Run_363,120,0,1000,4.00E-05,15,1353,Run_1353,160,160,1600,4.00E-05,56,2410,Run_2410,220,140,2000,6.00E-05,33
375,Run_375,120,0,1400,4.00E-05,20,1647,Run_1647,180,120,1800,4.00E-05,52,419,Run_419,120,20,1600,8.00E-05,33
3749,Run_3749,300,100,1000,8.00E-05,20,1362,Run_1362,160,160,1800,1.00E-04,56,63,Run_63,100,20,1800,4.00E-05,38
687,Run_687,120,200,1000,4.00E-05,20,821,Run_821,140,40,1800,8.00E-05,56,2024,Run_2024,200,140,1200,2.00E-05,34
1765,Run_1765,180,200,1000,1.00E-05,19,1211,Run_1211,160,80,1600,8.00E-05,52,1915,Run_1915,200,80,1200,1.00E-05,34
2500,Run_2500,220,200,1400,6.00E-05,17,460,Run_460,120,40,1800,6.00E-05,54,772,Run_772,140,20,1400,6.00E-05,31
2860,Run_2860,240,200,1400,6.00E-05,12,111,Run_111,100,80,1000,4.00E-05,52,829,Run_829,140,80,1000,1.00E-05,36
2572,Run_2572,240,20,1400,6.00E-05,20,1173,Run_1173,160,40,1600,4.00E-05,53,1973,Run_1973,200,100,1800,8.00E-05,40
2681,Run_2681,240,100,1400,8.00E-05,18,912,Run_912,140,120,1200,1.00E-04,52,49,Run_49,100,20,1400,1.00E-05,31
736,Run_736,140,0,1400,6.00E-05,20,505,Run_505,120,100,1000,1.00E-05,52,1779,Run_1779,180,200,1400,4.00E-05,36
3289,Run_3289,280,20,1400,1.00E-05,19,1283,Run_1283,160,120,1600,8.00E-05,54,3486,Run_3486,280,140,1800,1.00E-04,38
2936,Run_2936,260,20,1600,2.00E-05,20,1574,Run_1574,180,80,1800,2.00E-05,56,2060,Run_2060,200,160,1200,2.00E-05,31
2702,Run_2702,240,120,1000,2.00E-05,14,1178,Run_1178,160,40,1800,2.00E-05,60,1661,Run_1661,180,140,1000,8.00E-05,34
3146,Run_3146,260,160,1400,2.00E-05,16,1388,Run_1388,160,180,1600,2.00E-05,54,802,Run_802,140,40,1200,6.00E-05,36
3545,Run_3545,280,180,1400,8.00E-05,19,1274,Run_1274,160,120,1400,2.00E-05,52,2288,Run_2288,220,80,1600,2.00E-05,32
3060,Run_3060,260,100,2000,1.00E-04,20,1609,Run_1609,180,100,1800,1.00E-05,52,1161,Run_1161,160,40,1200,4.00E-05,38
3260,Run_3260,280,0,1600,2.00E-05,16,1397,Run_1397,160,180,1800,8.00E-05,56,2104,Run_2104,200,180,1400,6.00E-05,32
2752,Run_2752,240,140,1400,6.00E-05,20,452,Run_452,120,40,1600,2.00E-05,51,867,Run_867,140,100,1000,4.00E-05,40
2914,Run_2914,260,0,2000,6.00E-05,18,1543,Run_1543,180,40,2000,1.00E-05,60,3701,Run_3701,300,40,1800,8.00E-05,38
3359,Run_3359,280,80,1200,8.00E-05,13,1435,Run_1435,160,200,2000,1.00E-05,60,2035,Run_2035,200,140,1600,1.00E-05,40
3428,Run_3428,280,120,1200,2.00E-05,18,1547,Run_1547,180,40,2000,8.00E-05,58,1625,Run_1625,180,120,1000,8.00E-05,34
2126,Run_2126,200,200,1000,2.00E-05,14,871,Run_871,140,100,1200,1.00E-05,54,1855,Run_1855,200,20,1600,1.00E-05,32
2676,Run_2676,240,100,1200,1.00E-04,13,1404,Run_1404,160,180,2000,1.00E-04,58,1011,Run_1011,140,180,1000,4.00E-05,32
3249,Run_3249,280,0,1200,4.00E-05,14,1317,Run_1317,160,140,1600,4.00E-05,58,1922,Run_1922,200,80,1400,2.00E-05,40
3271,Run_3271,280,0,2000,1.00E-05,18,1651,Run_1651,180,120,2000,1.00E-05,56,2623,Run_2623,240,40,2000,1.00E-05,31
1094,Run_1094,160,0,1400,2.00E-05,20,1325,Run_1325,160,140,1800,8.00E-05,58,839,Run_839,140,80,1200,8.00E-05,40
15,Run_15,100,0,1400,4.00E-05,20,1245,Run_1245,160,100,1600,4.00E-05,56,1490,Run_1490,180,20,1400,2.00E-05,31
3184,Run_3184,260,180,1400,6.00E-05,14,1580,Run_1580,180,80,2000,2.00E-05,60,2264,Run_2264,220,40,2000,2.00E-05,38
2869,Run_2869,240,200,1800,1.00E-05,20,3793,Run_3793,300,120,1400,1.00E-05,56,1921,Run_1921,200,80,1400,1.00E-05,40
3282,Run_3282,280,20,1000,1.00E-04,16,3904,Run_3904,300,180,1400,6.00E-05,51,2071,Run_2071,200,160,1600,1.00E-05,40
731,Run_731,140,0,1200,8.00E-05,19,1718,Run_1718,180,160,1800,2.00E-05,52,868,Run_868,140,100,1000,6.00E-05,37
2565,Run_2565,240,20,1200,4.00E-05,18,1180,Run_1180,160,40,1800,6.00E-05,58,3827,Run_3827,300,140,1200,8.00E-05,38
2600,Run_2600,240,40,1200,2.00E-05,20,1360,Run_1360,160,160,1800,6.00E-05,60,417,Run_417,120,20,1600,4.00E-05,33
3652,Run_3652,300,20,1400,6.00E-05,20,1390,Run_1390,160,180,1600,6.00E-05,52,830,Run_830,140,80,1000,2.00E-05,37
3316,Run_3316,280,40,1000,6.00E-05,17,1361,Run_1361,160,160,1800,8.00E-05,58,3442,Run_3442,280,120,1600,6.00E-05,31
3277,Run_3277,280,20,1000,1.00E-05,16,1058,Run_1058,140,200,1400,2.00E-05,52,652,Run_652,120,180,1000,6.00E-05,39
3321,Run_3321,280,40,1200,4.00E-05,19,1177,Run_1177,160,40,1800,1.00E-05,60,2300,Run_2300,220,80,2000,2.00E-05,38
3643,Run_3643,300,20,1200,1.00E-05,18,102,Run_102,100,40,1800,1.00E-04,55,83,Run_83,100,40,1200,8.00E-05,36
2458,Run_2458,220,180,1200,6.00E-05,16,1188,Run_1188,160,40,2000,1.00E-04,60,1164,Run_1164,160,40,1200,1.00E-04,36
2633,Run_2633,240,80,1000,8.00E-05,12,3768,Run_3768,300,100,1600,1.00E-04,52,3753,Run_3753,300,100,1200,4.00E-05,36
3073,Run_3073,260,120,1400,1.00E-05,18,457,Run_457,120,40,1800,1.00E-05,58,1887,Run_1887,200,40,1400,4.00E-05,38
3047,Run_3047,260,100,1600,8.00E-05,17,3901,Run_3901,300,180,1400,1.00E-05,55,1623,Run_1623,180,120,1000,4.00E-05,36
2460,Run_2460,220,180,1200,1.00E-04,14,1582,Run_1582,180,80,2000,6.00E-05,56,439,Run_439,120,40,1200,1.00E-05,37
2883,Run_2883,260,0,1000,4.00E-05,12,843,Run_843,140,80,1400,4.00E-05,60,1780,Run_1780,180,200,1400,6.00E-05,36
2821,Run_2821,240,180,1400,1.00E-05,18,979,Run_979,140,160,1200,1.00E-05,53,2143,Run_2143,200,200,1600,1.00E-05,32
3246,Run_3246,280,0,1000,1.00E-04,14,3737,Run_3737,300,80,1800,8.00E-05,56,3511,Run_3511,280,160,1600,1.00E-05,32
2094,Run_2094,200,180,1000,1.00E-04,17,458,Run_458,120,40,1800,2.00E-05,58,2302,Run_2302,220,80,2000,6.00E-05,35
3638,Run_3638,300,20,1000,2.00E-05,17,1332,Run_1332,160,140,2000,1.00E-04,60,906,Run_906,140,120,1000,1.00E-04,37
1442,Run_1442,180,0,1000,2.00E-05,16,1537,Run_1537,180,40,1800,1.00E-05,56,1881,Run_1881,200,40,1200,4.00E-05,34
2929,Run_2929,260,20,1400,1.00E-05,19,822,Run_822,140,40,1800,1.00E-04,54,2263,Run_2263,220,40,2000,1.00E-05,38
2564,Run_2564,240,20,1200,2.00E-05,18,874,Run_874,140,100,1200,6.00E-05,52,1660,Run_1660,180,140,1000,6.00E-05,34
3190,Run_3190,260,180,1600,6.00E-05,17,1439,Run_1439,160,200,2000,8.00E-05,55,65,Run_65,100,20,1800,8.00E-05,38
3625,Run_3625,300,0,1800,1.00E-05,18,1576,Run_1576,180,80,1800,6.00E-05,54,2144,Run_2144,200,200,1600,2.00E-05,33
3261,Run_3261,280,0,1600,4.00E-05,16,1260,Run_1260,160,100,2000,1.00E-04,56,2080,Run_2080,200,160,1800,6.00E-05,40
365,Run_365,120,0,1000,8.00E-05,16,1617,Run_1617,180,100,2000,4.00E-05,55,3941,Run_3941,300,200,1400,8.00E-05,40
3635,Run_3635,300,0,2000,8.00E-05,20,873,Run_873,140,100,1200,4.00E-05,56,2323,Run_2323,220,100,1600,1.00E-05,31
3231,Run_3231,260,200,1800,4.00E-05,18,3767,Run_3767,300,100,1600,8.00E-05,53,3860,Run_3860,300,160,1200,2.00E-05,38
2550,Run_2550,240,0,1800,1.00E-04,20,1682,Run_1682,180,140,1800,2.00E-05,52,1883,Run_1883,200,40,1200,8.00E-05,33
3267,Run_3267,280,0,1800,4.00E-05,17,1430,Run_1430,160,200,1800,2.00E-05,54,1595,Run_1595,180,100,1200,8.00E-05,38
3264,Run_3264,280,0,1600,1.00E-04,17,1351,Run_1351,160,160,1600,1.00E-05,58,1549,Run_1549,180,80,1000,1.00E-05,34
2181,Run_2181,220,0,1600,4.00E-05,20,828,Run_828,140,40,2000,1.00E-04,60,3859,Run_3859,300,160,1200,1.00E-05,38
3006,Run_3006,260,80,1400,1.00E-04,14,1681,Run_1681,180,140,1800,1.00E-05,52,3374,Run_3374,280,80,1800,2.00E-05,32
8,Run_8,100,0,1200,2.00E-05,17,1208,Run_1208,160,80,1600,2.00E-05,57,1668,Run_1668,180,140,1200,1.00E-04,38
2940,Run_2940,260,20,1600,1.00E-04,20,3736,Run_3736,300,80,1800,6.00E-05,60,2731,Run_2731,240,120,2000,1.00E-05,32
2630,Run_2630,240,80,1000,2.00E-05,15,844,Run_844,140,80,1400,6.00E-05,56,2009,Run_2009,200,120,1800,8.00E-05,40
686,Run_686,120,200,1000,2.00E-05,18,881,Run_881,140,100,1400,8.00E-05,58,1872,Run_1872,200,20,2000,1.00E-04,38
2416,Run_2416,220,160,1000,6.00E-05,13,1569,Run_1569,180,80,1600,4.00E-05,52,2696,Run_2696,240,100,2000,2.00E-05,31
2859,Run_2859,240,200,1400,4.00E-05,12,1579,Run_1579,180,80,2000,1.00E-05,60,1371,Run_1371,160,180,1000,4.00E-05,31
3025,Run_3025,260,100,1000,1.00E-05,12,3128,Run_3128,260,140,2000,2.00E-05,51,1229,Run_1229,160,100,1000,8.00E-05,33
2560,Run_2560,240,20,1000,6.00E-05,17,1315,Run_1315,160,140,1600,1.00E-05,58,794,Run_794,140,40,1000,2.00E-05,33
1813,Run_1813,200,0,1400,1.00E-05,20,3943,Run_3943,300,200,1600,1.00E-05,60,1134,Run_1134,160,20,1400,1.00E-04,31
3393,Run_3393,280,100,1200,4.00E-05,16,1224,Run_1224,160,80,2000,1.00E-04,60,1588,Run_1588,180,100,1000,6.00E-05,34
3148,Run_3148,260,160,1400,6.00E-05,15,811,Run_811,140,40,1600,1.00E-05,53,2251,Run_2251,220,40,1600,1.00E-05,32
732,Run_732,140,0,1200,1.00E-04,20,1246,Run_1246,160,100,1600,6.00E-05,54,777,Run_777,140,20,1600,4.00E-05,34
2377,Run_2377,220,140,1000,1.00E-05,18,3456,Run_3456,280,120,2000,1.00E-04,56,1622,Run_1622,180,120,1000,2.00E-05,36
2889,Run_2889,260,0,1200,4.00E-05,13,1573,Run_1573,180,80,1800,1.00E-05,56,3751,Run_3751,300,100,1200,1.00E-05,36
3644,Run_3644,300,20,1200,2.00E-05,18,1309,Run_1309,160,140,1400,1.00E-05,52,2074,Run_2074,200,160,1600,6.00E-05,38
3648,Run_3648,300,20,1200,1.00E-04,19,1648,Run_1648,180,120,1800,6.00E-05,51,1227,Run_1227,160,100,1000,4.00E-05,38
2632,Run_2632,240,80,1000,6.00E-05,13,1687,Run_1687,180,140,2000,1.00E-05,54,3792,Run_3792,300,120,1200,1.00E-04,36
3281,Run_3281,280,20,1000,8.00E-05,16,1616,Run_1616,180,100,2000,2.00E-05,56,2069,Run_2069,200,160,1400,8.00E-05,33
2910,Run_2910,260,0,1800,1.00E-04,18,1539,Run_1539,180,40,1800,4.00E-05,54,1413,Run_1413,160,200,1200,4.00E-05,33
2309,Run_2309,220,100,1000,8.00E-05,16,1723,Run_1723,180,160,2000,1.00E-05,54,1056,Run_1056,140,200,1200,1.00E-04,34
2892,Run_2892,260,0,1200,1.00E-04,14,3866,Run_3866,300,160,1400,2.00E-05,58,1261,Run_1261,160,120,1000,1.00E-05,40
3503,Run_3503,280,160,1200,8.00E-05,14,1689,Run_1689,180,140,2000,4.00E-05,54,780,Run_780,140,20,1600,1.00E-04,34
3067,Run_3067,260,120,1200,1.00E-05,16,983,Run_983,140,160,1200,8.00E-05,52,1865,Run_1865,200,20,1800,8.00E-05,34
2962,Run_2962,260,40,1200,6.00E-05,19,1436,Run_1436,160,200,2000,2.00E-05,60,444,Run_444,120,40,1200,1.00E-04,34
3366,Run_3366,280,80,1400,1.00E-04,15,1203,Run_1203,160,80,1400,4.00E-05,52,2268,Run_2268,220,40,2000,1.00E-04,36
2540,Run_2540,240,0,1600,2.00E-05,17,3492,Run_3492,280,140,2000,1.00E-04,58,1962,Run_1962,200,100,1400,1.00E-04,32
2415,Run_2415,220,160,1000,4.00E-05,14,1683,Run_1683,180,140,1800,4.00E-05,52,1135,Run_1135,160,20,1600,1.00E-05,34
3118,Run_3118,260,140,1600,6.00E-05,20,3903,Run_3903,300,180,1400,4.00E-05,52,3373,Run_3373,280,80,1800,1.00E-05,32
