Day.1.Run,Day.1.RunName,Day.1.WIND_DIRECTION,Day.1.RELEASE_ALT,Day.1.RELEASE_MASS,Day.1.MASS_MEAN_DIAMETER,Day.1.Fatalities,Day.2.Run,Day.2.RunName,Day.2.WIND_DIRECTION,Day.2.RELEASE_ALT,Day.2.RELEASE_MASS,Day.2.MASS_MEAN_DIAMETER,Day.2.Fatalities,Day.3.Run,Day.3.RunName,Day.3.WIND_DIRECTION,Day.3.RELEASE_ALT,Day.3.RELEASE_MASS,Day.3.MASS_MEAN_DIAMETER,Day.3.Fatalities
3441,Run_3441,280,120,1600,4.00E-05,32,1611,Run_1611,180,100,1800,4.00E-05,54,3350,Run_3350,280,80,1000,2.00E-05,13
3448,Run_3448,280,120,1800,6.00E-05,40,1395,Run_1395,160,180,1800,4.00E-05,59,2382,Run_2382,220,140,1000,1.00E-04,14
2659,Run_2659,240,80,2000,1.00E-05,32,1203,Run_1203,160,80,1400,4.00E-05,52,3146,Run_3146,260,160,1400,2.00E-05,16
2110,Run_2110,200,180,1600,6.00E-05,36,3456,Run_3456,280,120,2000,1.00E-04,56,3504,Run_3504,280,160,1200,1.00E-04,13
2261,Run_2261,220,40,1800,8.00E-05,34,1332,Run_1332,160,140,2000,1.00E-04,60,3646,Run_3646,300,20,1200,6.00E-05,18
2304,Run_2304,220,80,2000,1.00E-04,32,459,Run_459,120,40,1800,4.00E-05,56,3893,Run_3893,300,180,1000,8.00E-05,14
1558,Run_1558,180,80,1200,6.00E-05,40,872,Run_872,140,100,1200,2.00E-05,56,1086,Run_1086,160,0,1000,1.00E-04,17
802,Run_802,140,40,1200,6.00E-05,36,1617,Run_1617,180,100,2000,4.00E-05,55,2919,Run_2919,260,20,1000,4.00E-05,16
1631,Run_1631,180,120,1200,8.00E-05,40,1249,Run_1249,160,100,1800,1.00E-05,60,2306,Run_2306,220,100,1000,2.00E-05,20
61,Run_61,100,20,1800,1.00E-05,39,1280,Run_1280,160,120,1600,2.00E-05,58,2492,Run_2492,220,200,1200,2.00E-05,12
3382,Run_3382,280,80,2000,6.00E-05,35,1398,Run_1398,160,180,1800,1.00E-04,54,2344,Run_2344,220,120,1000,6.00E-05,18
2806,Run_2806,240,160,2000,6.00E-05,32,982,Run_982,140,160,1200,6.00E-05,53,5,Run_5,100,0,1000,8.00E-05,16
1860,Run_1860,200,20,1600,1.00E-04,32,1689,Run_1689,180,140,2000,4.00E-05,54,3248,Run_3248,280,0,1200,2.00E-05,14
441,Run_441,120,40,1200,4.00E-05,36,582,Run_582,120,140,1000,1.00E-04,58,3361,Run_3361,280,80,1400,1.00E-05,20
1996,Run_1996,200,120,1400,6.00E-05,36,3869,Run_3869,300,160,1400,8.00E-05,58,3272,Run_3272,280,0,2000,2.00E-05,18
1868,Run_1868,200,20,2000,2.00E-05,38,1435,Run_1435,160,200,2000,1.00E-05,60,3241,Run_3241,280,0,1000,1.00E-05,12
1625,Run_1625,180,120,1000,8.00E-05,34,944,Run_944,140,140,1200,2.00E-05,56,3061,Run_3061,260,120,1000,1.00E-05,12
1958,Run_1958,200,100,1400,2.00E-05,38,457,Run_457,120,40,1800,1.00E-05,58,3284,Run_3284,280,20,1200,2.00E-05,18
1858,Run_1858,200,20,1600,6.00E-05,31,1246,Run_1246,160,100,1600,6.00E-05,54,1405,Run_1405,160,200,1000,1.00E-05,18
73,Run_73,100,40,1000,1.00E-05,32,462,Run_462,120,40,1800,1.00E-04,51,3388,Run_3388,280,100,1000,6.00E-05,11
2479,Run_2479,220,180,2000,1.00E-05,31,1273,Run_1273,160,120,1400,1.00E-05,52,2413,Run_2413,220,160,1000,1.00E-05,14
57,Run_57,100,20,1600,4.00E-05,34,1311,Run_1311,160,140,1400,4.00E-05,52,3108,Run_3108,260,140,1200,1.00E-04,12
1917,Run_1917,200,80,1200,4.00E-05,34,1396,Run_1396,160,180,1800,6.00E-05,58,2164,Run_2164,220,0,1000,6.00E-05,16
801,Run_801,140,40,1200,4.00E-05,38,819,Run_819,140,40,1800,4.00E-05,58,2501,Run_2501,220,200,1400,8.00E-05,17
1515,Run_1515,180,40,1000,4.00E-05,32,1287,Run_1287,160,120,1800,4.00E-05,60,2962,Run_2962,260,40,1200,6.00E-05,19
1777,Run_1777,180,200,1400,1.00E-05,38,1619,Run_1619,180,100,2000,8.00E-05,51,3313,Run_3313,280,40,1000,1.00E-05,17
906,Run_906,140,120,1000,1.00E-04,37,1724,Run_1724,180,160,2000,2.00E-05,53,2822,Run_2822,240,180,1400,2.00E-05,16
1736,Run_1736,180,180,1200,2.00E-05,34,1541,Run_1541,180,40,1800,8.00E-05,52,3067,Run_3067,260,120,1200,1.00E-05,16
1710,Run_1710,180,160,1400,1.00E-04,40,1646,Run_1646,180,120,1800,2.00E-05,52,3429,Run_3429,280,120,1200,4.00E-05,18
2252,Run_2252,220,40,1600,2.00E-05,32,3793,Run_3793,300,120,1400,1.00E-05,56,3582,Run_3582,280,200,1400,1.00E-04,14
973,Run_973,140,160,1000,1.00E-05,39,1432,Run_1432,160,200,1800,6.00E-05,51,3678,Run_3678,300,40,1000,1.00E-04,19
1560,Run_1560,180,80,1200,1.00E-04,35,1253,Run_1253,160,100,1800,8.00E-05,56,3749,Run_3749,300,100,1000,8.00E-05,20
769,Run_769,140,20,1400,1.00E-05,32,947,Run_947,140,140,1200,8.00E-05,54,3297,Run_3297,280,20,1600,4.00E-05,20
74,Run_74,100,40,1000,2.00E-05,32,1538,Run_1538,180,40,1800,2.00E-05,56,1810,Run_1810,200,0,1200,6.00E-05,18
2070,Run_2070,200,160,1400,1.00E-04,32,3833,Run_3833,300,140,1400,8.00E-05,58,2682,Run_2682,240,100,1400,1.00E-04,16
2036,Run_2036,200,140,1600,2.00E-05,40,1260,Run_1260,160,100,2000,1.00E-04,56,1443,Run_1443,180,0,1000,4.00E-05,16
1192,Run_1192,160,80,1000,6.00E-05,32,1403,Run_1403,160,180,2000,8.00E-05,60,2752,Run_2752,240,140,1400,6.00E-05,20
2009,Run_2009,200,120,1800,8.00E-05,40,1322,Run_1322,160,140,1800,2.00E-05,60,3637,Run_3637,300,20,1000,1.00E-05,16
3938,Run_3938,300,200,1400,2.00E-05,38,1651,Run_1651,180,120,2000,1.00E-05,56,3233,Run_3233,260,200,1800,8.00E-05,16
2623,Run_2623,240,40,2000,1.00E-05,31,1690,Run_1690,180,140,2000,6.00E-05,54,3395,Run_3395,280,100,1200,8.00E-05,12
2087,Run_2087,200,160,2000,8.00E-05,40,1387,Run_1387,160,180,1600,1.00E-05,54,3263,Run_3263,280,0,1600,8.00E-05,16
1887,Run_1887,200,40,1400,4.00E-05,38,3767,Run_3767,300,100,1600,8.00E-05,53,3394,Run_3394,280,100,1200,6.00E-05,15
1601,Run_1601,180,100,1400,8.00E-05,40,505,Run_505,120,100,1000,1.00E-05,52,2600,Run_2600,240,40,1200,2.00E-05,20
2146,Run_2146,200,200,1600,6.00E-05,32,1315,Run_1315,160,140,1600,1.00E-05,58,3750,Run_3750,300,100,1000,1.00E-04,17
978,Run_978,140,160,1000,1.00E-04,35,1243,Run_1243,160,100,1600,1.00E-05,58,3191,Run_3191,260,180,1600,8.00E-05,16
794,Run_794,140,40,1000,2.00E-05,33,1388,Run_1388,160,180,1600,2.00E-05,54,3713,Run_3713,300,80,1000,8.00E-05,16
58,Run_58,100,20,1600,6.00E-05,34,1575,Run_1575,180,80,1800,4.00E-05,55,1,Run_1,100,0,1000,1.00E-05,14
785,Run_785,140,20,1800,8.00E-05,38,1652,Run_1652,180,120,2000,2.00E-05,56,2498,Run_2498,220,200,1400,2.00E-05,18
75,Run_75,100,40,1000,4.00E-05,32,1762,Run_1762,180,180,2000,6.00E-05,52,3289,Run_3289,280,20,1400,1.00E-05,19
1161,Run_1161,160,40,1200,4.00E-05,38,1579,Run_1579,180,80,2000,1.00E-05,60,10,Run_10,100,0,1200,6.00E-05,18
1966,Run_1966,200,100,1600,6.00E-05,40,3795,Run_3795,300,120,1400,4.00E-05,58,2465,Run_2465,220,180,1400,8.00E-05,20
3096,Run_3096,260,120,2000,1.00E-04,38,1548,Run_1548,180,40,2000,1.00E-04,56,723,Run_723,140,0,1000,4.00E-05,16
1587,Run_1587,180,100,1000,4.00E-05,36,1615,Run_1615,180,100,2000,1.00E-05,56,3293,Run_3293,280,20,1400,8.00E-05,19
1973,Run_1973,200,100,1800,8.00E-05,40,102,Run_102,100,40,1800,1.00E-04,55,1444,Run_1444,180,0,1000,6.00E-05,16
1191,Run_1191,160,80,1000,4.00E-05,34,1573,Run_1573,180,80,1800,1.00E-05,56,3054,Run_3054,260,100,1800,1.00E-04,18
1420,Run_1420,160,200,1400,6.00E-05,40,3797,Run_3797,300,120,1400,8.00E-05,55,3046,Run_3046,260,100,1600,6.00E-05,20
2263,Run_2263,220,40,2000,1.00E-05,38,461,Run_461,120,40,1800,8.00E-05,54,3635,Run_3635,300,0,2000,8.00E-05,20
66,Run_66,100,20,1800,1.00E-04,38,1290,Run_1290,160,120,1800,1.00E-04,54,2452,Run_2452,220,180,1000,6.00E-05,11
3828,Run_3828,300,140,1200,1.00E-04,36,1583,Run_1583,180,80,2000,8.00E-05,54,3641,Run_3641,300,20,1000,8.00E-05,17
2372,Run_2372,220,120,2000,2.00E-05,35,3870,Run_3870,300,160,1400,1.00E-04,54,734,Run_734,140,0,1400,2.00E-05,20
1371,Run_1371,160,180,1000,4.00E-05,31,1279,Run_1279,160,120,1600,1.00E-05,58,736,Run_736,140,0,1400,6.00E-05,20
421,Run_421,120,20,1800,1.00E-05,38,1439,Run_1439,160,200,2000,8.00E-05,55,3006,Run_3006,260,80,1400,1.00E-04,14
1136,Run_1136,160,20,1600,2.00E-05,34,1353,Run_1353,160,160,1600,4.00E-05,56,3072,Run_3072,260,120,1200,1.00E-04,12
1857,Run_1857,200,20,1600,4.00E-05,31,881,Run_881,140,100,1400,8.00E-05,58,3712,Run_3712,300,80,1000,6.00E-05,19
1501,Run_1501,180,20,1800,1.00E-05,39,3831,Run_3831,300,140,1400,4.00E-05,60,2279,Run_2279,220,80,1200,8.00E-05,20
3827,Run_3827,300,140,1200,8.00E-05,38,3729,Run_3729,300,80,1600,4.00E-05,52,2934,Run_2934,260,20,1400,1.00E-04,19
2060,Run_2060,200,160,1200,2.00E-05,31,3521,Run_3521,280,160,1800,8.00E-05,53,2414,Run_2414,220,160,1000,2.00E-05,14
2253,Run_2253,220,40,1600,4.00E-05,32,1653,Run_1653,180,120,2000,4.00E-05,55,3629,Run_3629,300,0,1800,8.00E-05,20
1226,Run_1226,160,100,1000,2.00E-05,40,1647,Run_1647,180,120,1800,4.00E-05,52,1088,Run_1088,160,0,1200,2.00E-05,18
1932,Run_1932,200,80,1600,1.00E-04,38,1603,Run_1603,180,100,1600,1.00E-05,52,2996,Run_2996,260,80,1200,2.00E-05,16
2299,Run_2299,220,80,2000,1.00E-05,38,983,Run_983,140,160,1200,8.00E-05,52,3104,Run_3104,260,140,1200,2.00E-05,14
832,Run_832,140,80,1000,6.00E-05,33,3794,Run_3794,300,120,1400,2.00E-05,60,1409,Run_1409,160,200,1000,8.00E-05,18
3862,Run_3862,300,160,1200,6.00E-05,36,1546,Run_1546,180,40,2000,6.00E-05,58,1769,Run_1769,180,200,1000,8.00E-05,20
1337,Run_1337,160,160,1000,8.00E-05,34,1584,Run_1584,180,80,2000,1.00E-04,52,2896,Run_2896,260,0,1400,6.00E-05,15
1998,Run_1998,200,120,1400,1.00E-04,34,1181,Run_1181,160,40,1800,8.00E-05,56,2522,Run_2522,240,0,1000,2.00E-05,13
2104,Run_2104,200,180,1400,6.00E-05,32,1179,Run_1179,160,40,1800,4.00E-05,58,3039,Run_3039,260,100,1400,4.00E-05,18
1414,Run_1414,160,200,1200,6.00E-05,32,3168,Run_3168,260,160,2000,1.00E-04,51,3242,Run_3242,280,0,1000,2.00E-05,12
2480,Run_2480,220,180,2000,2.00E-05,31,1436,Run_1436,160,200,2000,2.00E-05,60,2905,Run_2905,260,0,1800,1.00E-05,16
3476,Run_3476,280,140,1600,2.00E-05,32,821,Run_821,140,40,1800,8.00E-05,56,2995,Run_2995,260,80,1200,1.00E-05,16
809,Run_809,140,40,1400,8.00E-05,40,1326,Run_1326,160,140,1800,1.00E-04,56,2680,Run_2680,240,100,1400,6.00E-05,20
3752,Run_3752,300,100,1200,2.00E-05,38,1430,Run_1430,160,200,1800,2.00E-05,54,3269,Run_3269,280,0,1800,8.00E-05,18
867,Run_867,140,100,1000,4.00E-05,40,1612,Run_1612,180,100,1800,6.00E-05,51,3229,Run_3229,260,200,1800,1.00E-05,18
62,Run_62,100,20,1800,2.00E-05,39,3866,Run_3866,300,160,1400,2.00E-05,58,3106,Run_3106,260,140,1200,6.00E-05,14
2076,Run_2076,200,160,1600,1.00E-04,36,1540,Run_1540,180,40,1800,6.00E-05,53,2315,Run_2315,220,100,1200,8.00E-05,20
3859,Run_3859,300,160,1200,1.00E-05,38,1284,Run_1284,160,120,1600,1.00E-04,52,2630,Run_2630,240,80,1000,2.00E-05,15
905,Run_905,140,120,1000,8.00E-05,39,1576,Run_1576,180,80,1800,6.00E-05,54,3253,Run_3253,280,0,1400,1.00E-05,14
1953,Run_1953,200,100,1200,4.00E-05,35,1289,Run_1289,160,120,1800,8.00E-05,56,1081,Run_1081,160,0,1000,1.00E-05,15
3751,Run_3751,300,100,1200,1.00E-05,36,1618,Run_1618,180,100,2000,6.00E-05,52,2740,Run_2740,240,140,1000,6.00E-05,11
2032,Run_2032,200,140,1400,6.00E-05,36,1202,Run_1202,160,80,1400,2.00E-05,53,722,Run_722,140,0,1000,2.00E-05,16
2371,Run_2371,220,120,2000,1.00E-05,35,1345,Run_1345,160,160,1400,1.00E-05,51,3320,Run_3320,280,40,1200,2.00E-05,18
652,Run_652,120,180,1000,6.00E-05,39,980,Run_980,140,160,1200,2.00E-05,54,3153,Run_3153,260,160,1600,4.00E-05,20
2081,Run_2081,200,160,1800,8.00E-05,40,1182,Run_1182,160,40,1800,1.00E-04,54,3183,Run_3183,260,180,1400,4.00E-05,14
3411,Run_3411,280,100,1800,4.00E-05,34,1224,Run_1224,160,80,2000,1.00E-04,60,2788,Run_2788,240,160,1400,6.00E-05,18
1856,Run_1856,200,20,1600,2.00E-05,32,1275,Run_1275,160,120,1400,4.00E-05,51,2744,Run_2744,240,140,1200,2.00E-05,16
799,Run_799,140,40,1200,1.00E-05,38,1187,Run_1187,160,40,2000,8.00E-05,60,2527,Run_2527,240,0,1200,1.00E-05,14
1622,Run_1622,180,120,1000,2.00E-05,36,1581,Run_1581,180,80,2000,4.00E-05,59,2666,Run_2666,240,100,1000,2.00E-05,14
1922,Run_1922,200,80,1400,2.00E-05,40,3737,Run_3737,300,80,1800,8.00E-05,56,3154,Run_3154,260,160,1600,6.00E-05,18
112,Run_112,100,80,1000,6.00E-05,38,1429,Run_1429,160,200,1800,1.00E-05,52,1048,Run_1048,140,200,1000,6.00E-05,20
1931,Run_1931,200,80,1600,8.00E-05,40,1718,Run_1718,180,160,1800,2.00E-05,52,1809,Run_1809,200,0,1200,4.00E-05,18
1189,Run_1189,160,80,1000,1.00E-05,35,1188,Run_1188,160,40,2000,1.00E-04,60,3467,Run_3467,280,140,1200,8.00E-05,16
56,Run_56,100,20,1600,2.00E-05,34,1209,Run_1209,160,80,1600,4.00E-05,56,2601,Run_2601,240,40,1200,4.00E-05,20
1884,Run_1884,200,40,1200,1.00E-04,32,1682,Run_1682,180,140,1800,2.00E-05,52,2499,Run_2499,220,200,1400,4.00E-05,18
1164,Run_1164,160,40,1200,1.00E-04,36,880,Run_880,140,100,1400,6.00E-05,60,3580,Run_3580,280,200,1400,6.00E-05,14
2260,Run_2260,220,40,1800,6.00E-05,34,506,Run_506,120,100,1000,2.00E-05,56,2964,Run_2964,260,40,1200,1.00E-04,19
3475,Run_3475,280,140,1600,1.00E-05,32,3727,Run_3727,300,80,1600,1.00E-05,53,2824,Run_2824,240,180,1400,6.00E-05,16
1190,Run_1190,160,80,1000,2.00E-05,36,841,Run_841,140,80,1400,1.00E-05,60,3356,Run_3356,280,80,1200,2.00E-05,16
977,Run_977,140,160,1000,8.00E-05,36,1178,Run_1178,160,40,1800,2.00E-05,60,690,Run_690,120,200,1000,1.00E-04,16
1888,Run_1888,200,40,1400,6.00E-05,38,1352,Run_1352,160,160,1600,2.00E-05,56,367,Run_367,120,0,1200,1.00E-05,17
940,Run_940,140,140,1000,6.00E-05,40,507,Run_507,120,100,1000,4.00E-05,53,2908,Run_2908,260,0,1800,6.00E-05,18
2323,Run_2323,220,100,1600,1.00E-05,31,3902,Run_3902,300,180,1400,2.00E-05,52,3264,Run_3264,280,0,1600,1.00E-04,17
1139,Run_1139,160,20,1600,8.00E-05,34,1216,Run_1216,160,80,1800,6.00E-05,60,2566,Run_2566,240,20,1200,6.00E-05,18
1957,Run_1957,200,100,1400,1.00E-05,38,1574,Run_1574,180,80,1800,2.00E-05,56,2272,Run_2272,220,80,1000,6.00E-05,17
84,Run_84,100,40,1200,1.00E-04,36,1282,Run_1282,160,120,1600,6.00E-05,56,3285,Run_3285,280,20,1200,4.00E-05,17
2065,Run_2065,200,160,1400,1.00E-05,36,1057,Run_1057,140,200,1400,1.00E-05,56,3358,Run_3358,280,80,1200,6.00E-05,14
1271,Run_1271,160,120,1200,8.00E-05,44,1543,Run_1543,180,40,2000,1.00E-05,60,3612,Run_3612,300,0,1200,1.00E-04,16
3484,Run_3484,280,140,1800,6.00E-05,50,1759,Run_1759,180,180,2000,1.00E-05,51,2718,Run_2718,240,120,1400,1.00E-04,19
1536,Run_1536,180,40,1600,1.00E-04,47,1568,Run_1568,180,80,1600,2.00E-05,52,2422,Run_2422,220,160,1200,6.00E-05,19
1531,Run_1531,180,40,1600,1.00E-05,50,871,Run_871,140,100,1200,1.00E-05,54,2424,Run_2424,220,160,1200,1.00E-04,17
1020,Run_1020,140,180,1200,1.00E-04,42,843,Run_843,140,80,1400,4.00E-05,60,2596,Run_2596,240,40,1000,6.00E-05,18
1939,Run_1939,200,80,2000,1.00E-05,49,101,Run_101,100,40,1800,8.00E-05,60,2633,Run_2633,240,80,1000,8.00E-05,12
1392,Run_1392,160,180,1600,1.00E-04,48,1655,Run_1655,180,120,2000,8.00E-05,52,3676,Run_3676,300,40,1000,6.00E-05,18
1799,Run_1799,180,200,2000,8.00E-05,46,1283,Run_1283,160,120,1600,8.00E-05,54,2163,Run_2163,220,0,1000,4.00E-05,15
1750,Run_1750,180,180,1600,6.00E-05,44,1609,Run_1609,180,100,1800,1.00E-05,52,2421,Run_2421,220,160,1200,4.00E-05,20
1666,Run_1666,180,140,1200,6.00E-05,42,1061,Run_1061,140,200,1400,8.00E-05,55,3601,Run_3601,300,0,1000,1.00E-05,14
1148,Run_1148,160,20,2000,2.00E-05,44,617,Run_617,120,160,1000,8.00E-05,64,2681,Run_2681,240,100,1400,8.00E-05,18
1269,Run_1269,160,120,1200,4.00E-05,47,3735,Run_3735,300,80,1800,4.00E-05,64,2825,Run_2825,240,180,1400,8.00E-05,15
3235,Run_3235,260,200,2000,1.00E-05,42,3911,Run_3911,300,180,1600,8.00E-05,74,3329,Run_3329,280,40,1400,8.00E-05,20
1556,Run_1556,180,80,1200,2.00E-05,42,613,Run_613,120,160,1000,1.00E-05,72,2784,Run_2784,240,160,1200,1.00E-04,12
1971,Run_1971,200,100,1800,4.00E-05,44,579,Run_579,120,140,1000,4.00E-05,73,365,Run_365,120,0,1000,8.00E-05,16
3520,Run_3520,280,160,1800,6.00E-05,54,3944,Run_3944,300,200,1600,2.00E-05,61,2832,Run_2832,240,180,1600,1.00E-04,18
3904,Run_3904,300,180,1400,6.00E-05,51,3773,Run_3773,300,100,1800,8.00E-05,72,3359,Run_3359,280,80,1200,8.00E-05,13
1252,Run_1252,160,100,1800,6.00E-05,58,3596,Run_3596,280,200,2000,2.00E-05,66,3360,Run_3360,280,80,1200,1.00E-04,12
948,Run_948,140,140,1200,1.00E-04,52,3803,Run_3803,300,120,1600,8.00E-05,71,2128,Run_2128,200,200,1000,6.00E-05,14
3168,Run_3168,260,160,2000,1.00E-04,51,3765,Run_3765,300,100,1600,4.00E-05,67,1082,Run_1082,160,0,1000,2.00E-05,15
1724,Run_1724,180,160,2000,2.00E-05,53,1331,Run_1331,160,140,2000,8.00E-05,62,1441,Run_1441,180,0,1000,1.00E-05,16
874,Run_874,140,100,1200,6.00E-05,52,3560,Run_3560,280,180,2000,2.00E-05,78,3427,Run_3427,280,120,1200,1.00E-05,18
910,Run_910,140,120,1200,6.00E-05,57,1186,Run_1186,160,40,2000,6.00E-05,62,3349,Run_3349,280,80,1000,1.00E-05,12
3840,Run_3840,300,140,1600,1.00E-04,70,917,Run_917,140,120,1400,8.00E-05,74,2674,Run_2674,240,100,1200,6.00E-05,17
618,Run_618,120,160,1000,1.00E-04,63,3832,Run_3832,300,140,1400,6.00E-05,61,1453,Run_1453,180,0,1400,1.00E-05,20
3453,Run_3453,280,120,2000,4.00E-05,72,3844,Run_3844,300,140,1800,6.00E-05,92,253,Run_253,100,160,1000,1.00E-05,146
3560,Run_3560,280,180,2000,2.00E-05,78,855,Run_855,140,80,1800,4.00E-05,88,991,Run_991,140,160,1600,1.00E-05,162
1365,Run_1365,160,160,2000,4.00E-05,65,3850,Run_3850,300,140,2000,6.00E-05,106,964,Run_964,140,140,1800,6.00E-05,192
854,Run_854,140,80,1800,2.00E-05,94,929,Run_929,140,120,1800,8.00E-05,159,3813,Run_3813,300,120,2000,4.00E-05,108
1067,Run_1067,140,200,1600,8.00E-05,90,549,Run_549,120,120,1200,4.00E-05,206,936,Run_936,140,120,2000,1.00E-04,194
